pattern_label,pattern_desc,obj_id,ddb_url,title,has_dot_dash,f_title,f_other_title,f_person,f_person_compound,f_parallel,f_edition,f_year,f_place,f_publisher,f_series,f_volume,n_fields,silver_tier
space_slash,Statement of responsibility ( / ),T6O32Y3IC65P3EECUMK45JFXYX5IFPUL,https://ddb.de/item/T6O32Y3IC65P3EECUMK45JFXYX5IFPUL,Schlüssel zu den 72 Gottesnamen der Kabbala / Franz Buchmann,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),OJFWHJGVDVP7KLKUWEZ2AFQQQ7YM3XRV,https://ddb.de/item/OJFWHJGVDVP7KLKUWEZ2AFQQQ7YM3XRV,Die atlantische Götterlehre / herausgegeben von Leo Frobenius,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),7ABDJC5FC6YNUBSYCAM2LIL3DH5L3EK7,https://ddb.de/item/7ABDJC5FC6YNUBSYCAM2LIL3DH5L3EK7,Monographie der Spinnen / Monographia Aranearum,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),QFN3KFXZMEIQZHZ5TV2JYFGABDFGQESI,https://ddb.de/item/QFN3KFXZMEIQZHZ5TV2JYFGABDFGQESI,Mavors Krieget / Venus Sieget.,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),NLWBBHDGCMWSJFEBLKYAH5JTYRGTDBX3,https://ddb.de/item/NLWBBHDGCMWSJFEBLKYAH5JTYRGTDBX3,Cap. XIII. Wie alle menschliche Geschäffte sich auff diese Tactica beziehen / und welch Wunder-Dinge sich dadurch angeben.,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),3U35L2WOSANT3Q77X2HOFUJBEOMZX3NQ,https://ddb.de/item/3U35L2WOSANT3Q77X2HOFUJBEOMZX3NQ,Am neundten Sonntage nach der H. Dreyfaltigkeit / Evangelium Luc.16.,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),IYZHNWRSQ7ZNGSUUOO3AS6F4EUAKZ3M3,https://ddb.de/item/IYZHNWRSQ7ZNGSUUOO3AS6F4EUAKZ3M3,"Classis Secunda, Vom Glauben / vn[d] von den Dreyen Häupt-Symbolis, jedes insonderheit.",False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),MVPNIWBLNQAGKEGHK4EHOT2UABPVRT6X,https://ddb.de/item/MVPNIWBLNQAGKEGHK4EHOT2UABPVRT6X,XXIV. Capitul. Widerlegung der Einwürfen / daß es keine Besessene gebe.,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),MWV37KBMMZQ4RD3F6CNTRY6RBJF2LNS7,https://ddb.de/item/MWV37KBMMZQ4RD3F6CNTRY6RBJF2LNS7,Buchstabe I / J,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_slash,Statement of responsibility ( / ),CXZ5H4UWVZSSJTUQ2GRZ2WNSDRIDQJ6D,https://ddb.de/item/CXZ5H4UWVZSSJTUQ2GRZ2WNSDRIDQJ6D,IV. Ein Lob Gottes / wegen seiner wunderlichen Versehung und Regierung.,False,1,0,1,0,0,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),36DDOQU6VUJLMQFPUPXMCEIZA46T6FAN,https://ddb.de/item/36DDOQU6VUJLMQFPUPXMCEIZA46T6FAN,Oxidsulfidchloride der Lanthanide vom Typ M4OS4Cl2 (M = La–Nd),False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),4QNGDB5IIAROUWEY7GD7WQ74UPU4CFG3,https://ddb.de/item/4QNGDB5IIAROUWEY7GD7WQ74UPU4CFG3,"Davis, Virginia Leo: Syntax of the Negative particles bw and bn in Late Egyptian. München-Berlin: Deutscher Kunstverlag 1973. VIII, 409 S., 10 Tabellen gr. 8° = Münchner Ägyptiologische Studien, hrsg. v. H. W. Müller, 29.",False,1,0,0,0,1,0,1,0,0,0,0,3,1
space_equals,Parallel title ( = ),TURTWMXXYJYFJEGAJS5E36YCJEPY3J24,https://ddb.de/item/TURTWMXXYJYFJEGAJS5E36YCJEPY3J24,Jahresbericht ... / Bankakademie e.V. = Annual report / Bankakademie e.V.,False,1,0,1,0,1,0,0,0,0,0,0,3,1
space_equals,Parallel title ( = ),2GEO7V74ATIKUQPZQZPZHDNIIO3KSP3R,https://ddb.de/item/2GEO7V74ATIKUQPZQZPZHDNIIO3KSP3R,"Menthylsubstituierte Phosphorverbindungen, II [1,2] L-Men(R)P(X)Cl (R = Cl, L-Men, D-Men; X = :, S). Charakterisierung singulärer, diastereotoper und enantiotoper Menthylgruppen durch 1H-, 13C- und 31P-NMR-Techniken",False,1,1,0,0,1,0,0,0,0,0,0,3,1
space_equals,Parallel title ( = ),D6YA5HHVMSM6YTCCZWUBEGO537YCC53U,https://ddb.de/item/D6YA5HHVMSM6YTCCZWUBEGO537YCC53U,"Höhenschichtenkarte von Hessen. [6117] = [Pr. No. 3467] = Hess. No. 56., Darmstadt",False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),WP2AKYOCGVABAPKUHDCB7QJD5F76JBS2,https://ddb.de/item/WP2AKYOCGVABAPKUHDCB7QJD5F76JBS2,Effekte von Hypoxie-induzierter und pharmakologischer Stabilisation des Hypoxie-induzierbaren Transkriptionsfaktors (HIF) auf die frühe Gehirnentwicklung bei der Maus = Effects of hypoxia-induced and pharmacological stabilization of the hypoxia-inducible factor (HIF) on early mouse brain maturation,False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),XLZF2WUMSLGXXR24HCCDSQP7JQOL2WDE,https://ddb.de/item/XLZF2WUMSLGXXR24HCCDSQP7JQOL2WDE,"[Messtischblätter des Preussischen Staates, später: des Freistaates Preussen]. [4622] = 2664., Kassel (West)",False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),UQZQHJVUZ5KVE45BSYM4MFUF3MDEQFQA,https://ddb.de/item/UQZQHJVUZ5KVE45BSYM4MFUF3MDEQFQA,"β-Arrestin-Rezeptor-Interaktionen: [Beta-Arrestin-Rezeptor-Interaktionen]: ein endogenes ""Werkzeug"" ligandenspezifischer Signaltransduktion = β-arrestin-receptor-interactions: [Beta-arrestin-receptor-interactions]: an endogenous ""tool"" of ligand-specific signal transduction  ",False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),5GX4INU7VP5EAREIMCKCCRRSKG5MSV3V,https://ddb.de/item/5GX4INU7VP5EAREIMCKCCRRSKG5MSV3V,Quantitative zerstörungsfreie Prüfung von Baustoffen mittels Schallemissionsanalyse und Ultraschall = quantitative non destructive testing of construction materials using acoustic emission technique and ultrasound,False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_equals,Parallel title ( = ),27SXMAJZPRE6TJJNFXK6HDCNXBALOCR3,https://ddb.de/item/27SXMAJZPRE6TJJNFXK6HDCNXBALOCR3,Modellierung des Temperaturverhaltens und experimentelle Untersuchungen zum Einfluss der Reibbelagsgeometrie auf das Reibwertverhalten am Beispiel trockenlaufender Friktionssysteme = Modelling of the temperature behavior and experimental investigations of the friction lining shape on the friction behavior on the example of dry running friction systems [[Elektronische Ressource]],False,1,0,0,0,1,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),S3XWCXJRD7XNICB3UQKGJLXLARZELJTT,https://ddb.de/item/S3XWCXJRD7XNICB3UQKGJLXLARZELJTT,Johannis von der Behr/ Neun-Jährige Ost-Indianische Reise : So Er meistentheils in Diensten der vereinigten geoctroyrten Niderländischen Ost-Indianischen Compagnie zu Wasser und Lande verrichtet ; Worbey Der Inwohner Glauben/ Leben/ Sitten und Kleidung .... auffgeschrieben/ abgerissen und mit Kupffern gezieret ; Alles auffs neue übersehen/ durch und durch mit vielen nöthigen Anweisungen verbessert,False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),4TYUFGNNO7NNMCFIMHRALX3D4EHYUEMI,https://ddb.de/item/4TYUFGNNO7NNMCFIMHRALX3D4EHYUEMI,Frantzösische Zeittung : Warhaffte kurtze Beschreibung/ Welcher massen Heinricus der dritte diß Namens Regierender König in Franckreich zu Bloiß ... Beyde Herren von Guisa hinrichten lassen ... Auch von der Alten Königin Todt/ beneben vermelten Fürstlichen und Anderen Hohen Personen so gefangen/ und auf dem Schloß Amboesa gefengklich verwahrt ; Auß Frantzisischer Sprach translatirt,False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),VFSGLLRA2Z4JXBXGCQMZYHPQ2LYWQ6YX,https://ddb.de/item/VFSGLLRA2Z4JXBXGCQMZYHPQ2LYWQ6YX,"Der wahre Geistliche Schild, so vor 300 Jahren von dem heil. Papst Leo X. bestätigt worden, wider alle gefährliche böse Menschen sowohl, als aller Hexerei und Teufelswerk entgegengesetzt :Darinnen sehr kräftige Segen und Gebete, so theils von Gott offenbaret, theils von der Kirche und heil. Väter gemacht und approbirt worden ; nebst einem Anhang heiligen Segen, zum Gebrauch frommer Katholischer Christen, um in allen Gefahren, worin sowohl Menschen als Vieh oft gerathen, gesichert zu seyn",False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),RYPMGPLEYYRF5KBCOUG4SSSSY7LBQZT6,https://ddb.de/item/RYPMGPLEYYRF5KBCOUG4SSSSY7LBQZT6,"Viridarium Adriaticum. Oder Der/ um den Venetianischen Golfo, Florierende Lust-Garten : In welchem zu sehen seyn/ Die schöne Blumen [et]c. Dero inligender Insulen/ allerseits angräntzender Länder/ vornembste Städt/ Vestungen/ Berg/ Wasser-Flüß/ Gebürg/ Gewächs ... und Raritäten ; Dem Curiosen Leser/ wie auch denen Reisenden zur Nachricht und Belustigung/ Historisch/ und in vielen schönen Mappen und Kupffer-Figuren vorgestellt",False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),W5VYTHESGWX2NQ5HVGIH7AOBPDS5EYVQ,https://ddb.de/item/W5VYTHESGWX2NQ5HVGIH7AOBPDS5EYVQ,"Der verlarvete und entlarvete Icarus, Das ist Joh. Didrich Gottfried Sonnemann/ Canonicus zu S. Andreas in Hildesheim der H. Schrift und beyder Rechten Doctor : Wie er anfangs in seiner für wenig Wochen heraußgegebenen Apologie unter der Masque den Verläumbder gespielet; Nachher aber/ zu seiner eigenen Schande sich demasquiret, und im herauß gegebenen Gegen-bericht als ein offenbahr grober Calumniant sich aufgeführet ; In einer Christl. Beantwortung aller ... groben Calumnien und Lästerungen zu Rettung seines ehrlichen Leumuhts dagestellet",False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),ZIMCICGT4RNSGXTZBDBHYKMBLYL4UR56,https://ddb.de/item/ZIMCICGT4RNSGXTZBDBHYKMBLYL4UR56,Eine Christliche Leichpredigt/ Bey der Volckreichen Leichbegengnüß/ des Weiland Ehrwirdigen/ und Hochgelarten Herrn: Solomonis Gesneri der Heiligen Schrifft Doctoris und Professoris zu Wittenberg : Gehalten in der Schloßkirchen daselbst den 10. Februarij. 1605. ; Erstlich gedruckt zu Wittenberg/ bey Johan Gorman,False,1,1,0,0,0,0,1,0,0,0,0,3,1
space_semi,Subsequent SoR / series ( ; ),L4L52UXI5NB3WFW5EQFTVVTC7Z6EER2Z,https://ddb.de/item/L4L52UXI5NB3WFW5EQFTVVTC7Z6EER2Z,Himmlische Leichpredigt von glaubiger Christen Seeligem Tod. Das ist: Einfältige/ doch Schrifftmäßige Erklärung der Trost-Wort S. Johannis: Seelig sind die Todten/ die [et]c. : Offenb. 14. v. 13. ; Bey Volckreicher Leich-Begängnüß Deß ... Herrn Laurentii Flechtners/ HochFürstl. Brandenburg. treuverdient-gewesenen Lehen-Secretarii ... Welcher Montags/ den 1. Febr. dieses 1686sten Jahrs ... zur Himmlischen Seeligkeit versezet/ dessen entseelter Leib aber den 5ten darauf ... ist beygesezet worden,False,1,1,0,0,0,0,0,0,0,0,0,2,0
space_semi,Subsequent SoR / series ( ; ),ROJMKJ6AKG5U53TECSF5KB5PNIIVPKPV,https://ddb.de/item/ROJMKJ6AKG5U53TECSF5KB5PNIIVPKPV,Encoenia Schorndorfiana. Das ist: Zwo Christliche Kirchweyh-Predigten : Gehalten in ansehlicher und volckreicher Versamlung den 25. Julii Anno 1660. bey der Einweyhung/ deren zu Schorndorff auß der Aschen wider auffgerichten/ und gleichsam von newen erbawten Kirchen ; Auff eines Ehrsamen Magistras allda sonderbahres Begehren in Truck gegeben,False,1,1,0,0,0,0,1,0,0,0,0,3,1
space_semi,Subsequent SoR / series ( ; ),CAXHGSX7ZLP2MQ7STGJ3DGDKNPWFIOCL,https://ddb.de/item/CAXHGSX7ZLP2MQ7STGJ3DGDKNPWFIOCL,"Praxis Oratoriae Ecclesiasticae Johannis Hulsemanni ... : demonstrata Quatuor Exemplis, ex Uno Textu Sacro, ad Leges Methodi concinnatis Thema hoc est: Ardor Misericordiae Dei, superans furorem Irae. Daß die Barmhertzigkeit Gottes/ viel brünstiger sey/ als sein Fewerbrennender Zorn ; Auß dem hertzlichen Kern- und Trost-Spruch Hosea II. v. 7. 8. 9. ... ; Hiebervor bey erklärung des gantzen Propheten abgehandelt. Itzo aber aus anlaß der grossen hochschädlichen Fewersbrunst so jüngsthin Anno 1640. den 3. Octob. allhier zu Wittenberg plötzlich entstanden ... etwas weiter ausgeführet/ und Nebens beygefügter ... Beschreibung sochler Fewersbrunst ... zum Druck verfertiget",False,1,1,0,0,0,0,1,0,0,0,0,3,1
space_semi,Subsequent SoR / series ( ; ),NMO66WONLYI7XCQZBCHSIRFFG6CLXF3H,https://ddb.de/item/NMO66WONLYI7XCQZBCHSIRFFG6CLXF3H,"Die geraubete Proserpina : Als des ... Herrn Friderichs/ Hertzogs zu Sachsen ... Frau Christina, Hertzogin zu Sachsen ... Am 22. Aprilis 1683. Dero HochFürstl. Geburts-Tag ... erlebete ; Auff dem Friedensteinischen Schau-Platze in einem Singe-Spiel vorgestellet",False,1,1,0,0,0,0,1,0,0,0,0,3,1
person_compound,Compound SoR ( / ... ; ),KPVZSSDOTJWL7PGKA5YX6OOW57MQ4PYR,https://ddb.de/item/KPVZSSDOTJWL7PGKA5YX6OOW57MQ4PYR,"Naturgeschichte und Abbildungen der Säugethiere : Nach den neuesten Systemen zum gemeinnützigen Gebrauche entworfen / von H. R. Schinz, Med. Dr., Lehrer der Naturgeschichte und Mitglied mehrerer gelehrten Gesellschaften. Nach der Natur und den vorzüglichsten Originalien gezeichnet und lithographirt von K. I. Brodtmann. - Zweite verbesserte Auflage. - Leipzig : Fleischer ; Leipzig : Frohberger ; Zürich : Bürkli. - Heft 16-27, [1831]",True,1,1,1,0,0,1,1,1,1,0,0,7,2
person_compound,Compound SoR ( / ... ; ),CICRAG5BJPHALSE4EB5XR2XMSJ7PHC37,https://ddb.de/item/CICRAG5BJPHALSE4EB5XR2XMSJ7PHC37,"Wasserquellen im dürren Lande. 54., Vom Rhein zum Nil : (ein Reisebericht) / Helene Gerhardt ; Elisabet Herzfeld ; Margarete Liefering",False,1,1,1,1,0,0,0,0,0,0,0,4,1
person_compound,Compound SoR ( / ... ; ),TTQNXW5GMPOMD5ZSBADPGODOKIXVOE44,https://ddb.de/item/TTQNXW5GMPOMD5ZSBADPGODOKIXVOE44,"Zieht durch die Tore / Tochter Zion; Solist (Bariton), gemischter Chor",False,1,0,1,1,0,0,0,0,0,0,0,3,1
person_compound,Compound SoR ( / ... ; ),IUNHF6FYVV5OE6PXNUMIHZ3JW4HNZ4RF,https://ddb.de/item/IUNHF6FYVV5OE6PXNUMIHZ3JW4HNZ4RF,"Konstruktion. Lehrbrief 8., Konstruktion der Ärmel, Kragen u. Kapuzen : [Nebst] Beil. / [Von] Helga Brückner ; Erika Kindler",False,1,1,1,1,0,0,0,0,0,0,0,4,1
person_compound,Compound SoR ( / ... ; ),OF4PV6TC4IVAOSML2D3HA33N2DQ67HWL,https://ddb.de/item/OF4PV6TC4IVAOSML2D3HA33N2DQ67HWL,"Pertuzumab/Trastuzumab (Mammakarzinom, metastasiert / lokal rezidiviert; in Kombination mit Docetaxel) :Nutzenbewertung gemäß § 35a SGB V",False,1,1,1,1,0,0,0,0,0,0,0,4,1
person_compound,Compound SoR ( / ... ; ),IJYEHEOU4XFOOFU3I35S6VWXXQ6C243Q,https://ddb.de/item/IJYEHEOU4XFOOFU3I35S6VWXXQ6C243Q,"Statistische Berichte / Hessisches Statistisches Landesamt. G, Entwicklung von Umsatz und Beschäftigung im Großhandel und in der Handelsvermittlung in Hessen : im ... ; vorläufige Ergebnisse",False,1,1,1,1,0,0,0,0,0,0,0,4,1
person_compound,Compound SoR ( / ... ; ),VBMF24GN3PWCLGYDLMHORRQ5QEI3PXIA,https://ddb.de/item/VBMF24GN3PWCLGYDLMHORRQ5QEI3PXIA,"Aachen, Spaa und Burtscheid : Handbuch für Fremde, Einheimische und Curgäste / von Aloys Schreiber; nebst einer Anleitung zum Gebrauch der Heilquellen, von Hoepfner. - Heidelberg : Engelmann, 1824",True,1,1,1,1,0,0,1,1,1,0,0,7,2
person_compound,Compound SoR ( / ... ; ),BSJVYCD7UFWA6DYU4YZ62KG72EMHRCBD,https://ddb.de/item/BSJVYCD7UFWA6DYU4YZ62KG72EMHRCBD,"Chemische Annalen für die Freunde der Naturlehre, Arzneygelahrtheit, Haushaltungskunst und Manufakturen / [hrsg.] von Lorenz [Florenz Friedrich] von Crell. - Helmstedt ; Leipzig : Müller 1791, Bd. 1-2 Teilw. ersch.: Helmstedt : Univ. Buchh.",True,1,0,1,0,0,0,1,1,1,0,1,6,2
person_compound,Compound SoR ( / ... ; ),FHF2BNH6QHVF56I5UFDX4F27GEYVFTDD,https://ddb.de/item/FHF2BNH6QHVF56I5UFDX4F27GEYVFTDD,"Plan der Stadt und Festung Magdeburg / Entworfen u. gezeichnet v. P. A. W. v. Hincke. Gestochen v. Charles Mare. - [Ca. 1:12.500]. - Berlin : Simon Schropp & Comp. ; Magdeburg : Carl Schropp, 1809 . - 1 Kt. : Kupferst. ; 76 x 46 cm. - Maßstab in graph. Form (Schritte, Rheinländische Ruthen). - NW oben. - Ohne Kt.-Netz. - Mit Gebäudekennzeichnung. - Mit Bergstrichen",True,1,0,1,0,0,0,1,1,1,0,0,5,2
person_compound,Compound SoR ( / ... ; ),6KJFU4HRXRNQ4LFE4E33T5NUEGNO6TXY,https://ddb.de/item/6KJFU4HRXRNQ4LFE4E33T5NUEGNO6TXY,"Bonamici, Philipp: Leben und Geschichte Papst Innocenz XI : Zur Aufklärung der Jesuiten-Geschichte und der gegenwärtigen Revolutionen / von Philipp Bonamici. Aus dem Lat. übers. und mit Anm. begleitet. - Frankfurt ; Leipzig, 1791",True,1,1,1,0,0,0,1,0,0,0,0,4,2
ellipsis,Ellipsis / truncation (… or ...),UBMFYC2EUGMB3Q5FK65JZMRFMVJXA3E4,https://ddb.de/item/UBMFYC2EUGMB3Q5FK65JZMRFMVJXA3E4,Die höchstnöthige Sterbe-Schule : Bey Christlicher Beerdigung Der ... Fr. Marien Elisabeth von Schönberg/ Gebohrnen von Ende/ Des ... Caspar Dietrichs von Schönberg ... Frau Witben/ Als Dieselbe Am 21. Februarii 1690. ... verschieden/ und darauff den 18. Martii ... in das Hoch-Adel. Erb-Begräbniß eingesencket wurde ... aus Psal. XXXIX. v. 6. ... vorgestellet,False,1,1,0,0,0,0,1,0,0,0,0,3,1
ellipsis,Ellipsis / truncation (… or ...),PBKMFCEQ2CM622H4SXHBIA5KYYJUQO6U,https://ddb.de/item/PBKMFCEQ2CM622H4SXHBIA5KYYJUQO6U,Assaphs Und einer jglichen gleubigen Seele Fewrige Liebe gegen Gott/ aus dem 25. und 26. v. des 73. Psalms : Bey ... Leichbegängnüß/ Der ... Frawen Sibyllae gebohrne Schenckin/ Frey-Frawen zu Tautenburg/ Deß ... Herrn Ludwich Sigmunds von Pudewelssen ... Ehfrawen/ in Schiffenburgischer Kirchen den 16. May Anno 1647. gezeiget und geprediget,False,1,1,0,0,0,0,1,0,0,0,0,3,1
ellipsis,Ellipsis / truncation (… or ...),K74VAL7PLJW2K7J5HPJURCYGPUBK6BUV,https://ddb.de/item/K74VAL7PLJW2K7J5HPJURCYGPUBK6BUV,Warhafftiger Abtruck gleichlautender Copey Kaysers Rudolffi des Anderen Käys. Mandati und Befelch an die Tumultuirende des Kon. Stuels unnd Heyligen Reichs Statt Aach : Affigirt unnd publicirt in bemelter Statt Aach den 29. Novembris Anno 1611. ...,False,1,1,0,0,0,0,1,0,0,0,0,3,1
ellipsis,Ellipsis / truncation (… or ...),DSSVF44WWCFLOAOW6WH6XVXBLUJXMBPK,https://ddb.de/item/DSSVF44WWCFLOAOW6WH6XVXBLUJXMBPK,"Die Furcht des Herrn als den Grund eines geseegneten Alters weiter Als der Hoch-Edle ... Herrn Joh. Friederich Häseler ... und Dessen Frau Ehe-Liebste ... Anna Dorothea gebohrne Schaffeldts/ Ihren durch die Gnade Gottes erlebten Hochzeitlichen Jubel-Tag am 1 May dieses 1743ten Jahres frölich celebrirten, zur heiligen Betrachtung fürstellen und damit aus aufrichtigem Hertzen Glück wünschen Dero zum Gebet- und Diensten bereitwilligster",False,1,0,0,0,0,0,0,0,0,0,0,1,0
ellipsis,Ellipsis / truncation (… or ...),YZL5ED56RIBZFFX4PFRVFT5SH4NBKKDK,https://ddb.de/item/YZL5ED56RIBZFFX4PFRVFT5SH4NBKKDK,Leich-Schrifften Uber den trawrigen jedoch Christseeligen Abscheid Der ... Magdalenen/ geborner Ringlerin/ Deß ... Herrn Johann Georg Saladins ... Ehelichen Hertzgeliebten Haußfrawen : Welche ... Gott ... zu sich in die ewige Frewd abgefordert/ den 4. Augusti ... 1637. ...,False,1,1,0,0,0,0,1,0,0,0,0,3,1
